image_path,source_dataset,source_label,target_label,split
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1943.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1946.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1952.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1956.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1959.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1962.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1965.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1970.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1972.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1973.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1977.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1978.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1982.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1983.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1991.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1994.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2000.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2001.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2008.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2011.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2013.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2015.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2018.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2021.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2022.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2027.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2037.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2038.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2042.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2043.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2046.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2047.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2052.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2053.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2056.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2062.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2065.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2069.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2072.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2074.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2075.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2078.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2081.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2086.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2089.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2092.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2097.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2100.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2102.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2103.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2106.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2109.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2115.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2116.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2123.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2126.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2132.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2133.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2137.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2138.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2141.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2142.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2158.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_2161.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
